SI114J-00026-P10005	data/flac/train/02/SI114J-00026-P10005.flac
SI114J-00026-P10006	data/flac/train/02/SI114J-00026-P10006.flac
SI114J-00026-P10007	data/flac/train/02/SI114J-00026-P10007.flac
SI114J-00026-P10008	data/flac/train/02/SI114J-00026-P10008.flac
SI114J-00026-P30017	data/flac/train/02/SI114J-00026-P30017.flac
SI114J-00026-P40018	data/flac/train/02/SI114J-00026-P40018.flac
SI114J-00026-P50019	data/flac/train/02/SI114J-00026-P50019.flac
SI114J-00026-P50020	data/flac/train/02/SI114J-00026-P50020.flac
SI114J-00026-P50021	data/flac/train/02/SI114J-00026-P50021.flac
SI114J-00026-P50022	data/flac/train/02/SI114J-00026-P50022.flac
SI114J-00026-P50023	data/flac/train/02/SI114J-00026-P50023.flac
SI114J-00031-P10005	data/flac/train/03/SI114J-00031-P10005.flac
SI114J-00031-P10006	data/flac/train/03/SI114J-00031-P10006.flac
SI114J-00031-P10007	data/flac/train/03/SI114J-00031-P10007.flac
SI114J-00031-P10008	data/flac/train/03/SI114J-00031-P10008.flac
SI114J-00031-P30017	data/flac/train/03/SI114J-00031-P30017.flac
SI114J-00031-P50020	data/flac/train/03/SI114J-00031-P50020.flac
SI114J-00031-P50021	data/flac/train/03/SI114J-00031-P50021.flac
SI114J-00031-P50022	data/flac/train/03/SI114J-00031-P50022.flac
SI114J-00031-P50023	data/flac/train/03/SI114J-00031-P50023.flac
SI114J-00032-P10005	data/flac/train/03/SI114J-00032-P10005.flac
SI114J-00032-P10006	data/flac/train/03/SI114J-00032-P10006.flac
SI114J-00032-P10007	data/flac/train/03/SI114J-00032-P10007.flac
SI114J-00032-P10008	data/flac/train/03/SI114J-00032-P10008.flac
SI114J-00032-P30017	data/flac/train/03/SI114J-00032-P30017.flac
SI114J-00032-P50019	data/flac/train/03/SI114J-00032-P50019.flac
SI114J-00032-P50020	data/flac/train/03/SI114J-00032-P50020.flac
SI114J-00032-P50021	data/flac/train/03/SI114J-00032-P50021.flac
SI114J-00032-P50022	data/flac/train/03/SI114J-00032-P50022.flac
SI114J-00032-P50023	data/flac/train/03/SI114J-00032-P50023.flac
SI114J-00033-P10005	data/flac/train/03/SI114J-00033-P10005.flac
SI114J-00033-P10006	data/flac/train/03/SI114J-00033-P10006.flac
SI114J-00033-P10007	data/flac/train/03/SI114J-00033-P10007.flac
SI114J-00033-P10008	data/flac/train/03/SI114J-00033-P10008.flac
SI114J-00033-P30017	data/flac/train/03/SI114J-00033-P30017.flac
SI114J-00033-P50019	data/flac/train/03/SI114J-00033-P50019.flac
SI114J-00033-P50020	data/flac/train/03/SI114J-00033-P50020.flac
SI114J-00033-P50021	data/flac/train/03/SI114J-00033-P50021.flac
SI114J-00033-P50022	data/flac/train/03/SI114J-00033-P50022.flac
SI114J-00033-P50023	data/flac/train/03/SI114J-00033-P50023.flac
SI114J-00037-P10005	data/flac/train/02/SI114J-00037-P10005.flac
SI114J-00037-P10006	data/flac/train/02/SI114J-00037-P10006.flac
SI114J-00037-P10007	data/flac/train/02/SI114J-00037-P10007.flac
SI114J-00037-P10008	data/flac/train/02/SI114J-00037-P10008.flac
SI114J-00037-P30017	data/flac/train/02/SI114J-00037-P30017.flac
SI114J-00037-P40018	data/flac/train/02/SI114J-00037-P40018.flac
